Country Code	Country Name	Region	Income Group	Gender	Year	Life Expectancy
CRI	Costa Rica	Latin America & Caribbean	Upper middle income	Female	1976	72.047
CSS	Caribbean small states			Female	1976	69.477119729
CUB	Cuba	Latin America & Caribbean	Upper middle income	Female	1976	74.348
CUW	Curacao	Latin America & Caribbean	High income	Female	1976	
CYM	Cayman Islands	Latin America & Caribbean	High income	Female	1976	
CYP	Cyprus	Europe & Central Asia	High income	Female	1976	76.013
CZE	Czech Republic	Europe & Central Asia	High income	Female	1976	74.2
DEU	Germany	Europe & Central Asia	High income	Female	1976	74.904
DJI	Djibouti	Middle East & North Africa	Lower middle income	Female	1976	53.726
DMA	Dominica	Latin America & Caribbean	Upper middle income	Female	1976	
DNK	Denmark	Europe & Central Asia	High income	Female	1976	76.69
DOM	Dominican Republic	Latin America & Caribbean	Upper middle income	Female	1976	63.369
DZA	Algeria	Middle East & North Africa	Upper middle income	Female	1976	54.554
EAP	East Asia & Pacific (excluding high income)			Female	1976	64.667773287
EAR	Early-demographic dividend			Female	1976	55.211697436
EAS	East Asia & Pacific			Female	1976	66.045372396
ECA	Europe & Central Asia (excluding high income)			Female	1976	70.790402182
ECS	Europe & Central Asia			Female	1976	73.580520109
ECU	Ecuador	Latin America & Caribbean	Upper middle income	Female	1976	62.56
EGY	Egypt, Arab Rep.	Middle East & North Africa	Lower middle income	Female	1976	57.486
EMU	Euro area			Female	1976	75.893821674
ERI	Eritrea	Sub-Saharan Africa	Low income	Female	1976	47.137
ESP	Spain	Europe & Central Asia	High income	Female	1976	76.68
EST	Estonia	Europe & Central Asia	High income	Female	1976	74.308
ETH	Ethiopia	Sub-Saharan Africa	Low income	Female	1976	45.657
EUU	European Union			Female	1976	75.491205989
FCS	Fragile and conflict affected situations			Female	1976	50.845340266
FIN	Finland	Europe & Central Asia	High income	Female	1976	76.31
FJI	Fiji	East Asia & Pacific	Upper middle income	Female	1976	63.493
FRA	France	Europe & Central Asia	High income	Female	1976	77.2
FRO	Faroe Islands	Europe & Central Asia	High income	Female	1976	
FSM	Micronesia, Fed. Sts.	East Asia & Pacific	Lower middle income	Female	1976	64.803
GAB	Gabon	Sub-Saharan Africa	Upper middle income	Female	1976	53.248
GBR	United Kingdom	Europe & Central Asia	High income	Female	1976	75.9
GEO	Georgia	Europe & Central Asia	Lower middle income	Female	1976	72.888
GHA	Ghana	Sub-Saharan Africa	Lower middle income	Female	1976	52.44
GIB	Gibraltar	Europe & Central Asia	High income	Female	1976	
GIN	Guinea	Sub-Saharan Africa	Low income	Female	1976	40.218
GMB	Gambia, The	Sub-Saharan Africa	Low income	Female	1976	44.344
GNB	Guinea-Bissau	Sub-Saharan Africa	Low income	Female	1976	45.372
GNQ	Equatorial Guinea	Sub-Saharan Africa	Upper middle income	Female	1976	43.067
GRC	Greece	Europe & Central Asia	High income	Female	1976	75.394
GRD	Grenada	Latin America & Caribbean	Upper middle income	Female	1976	67.501
GRL	Greenland	Europe & Central Asia	High income	Female	1976	
GTM	Guatemala	Latin America & Caribbean	Lower middle income	Female	1976	57.149
GUM	Guam	East Asia & Pacific	High income	Female	1976	70.499
GUY	Guyana	Latin America & Caribbean	Upper middle income	Female	1976	65.03
HIC	High income			Female	1976	75.690667737
HKG	Hong Kong SAR, China	East Asia & Pacific	High income	Female	1976	76.2
HND	Honduras	Latin America & Caribbean	Lower middle income	Female	1976	58.701
HPC	Heavily indebted poor countries (HIPC)			Female	1976	47.492632683
HRV	Croatia	Europe & Central Asia	Upper middle income	Female	1976	73.8
HTI	Haiti	Latin America & Caribbean	Low income	Female	1976	50.937
HUN	Hungary	Europe & Central Asia	High income	Female	1976	72.59
IBD	IBRD only			Female	1976	62.442930727
IBT	IDA & IBRD total			Female	1976	60.246589919
IDA	IDA total			Female	1976	50.045153226
IDB	IDA blend			Female	1976	53.142162042
IDN	Indonesia	East Asia & Pacific	Lower middle income	Female	1976	58.908
IDX	IDA only			Female	1976	48.574450405
IMN	Isle of Man	Europe & Central Asia	High income	Female	1976	
IND	India	South Asia	Lower middle income	Female	1976	51.517
INX	Not classified			Female	1976	
IRL	Ireland	Europe & Central Asia	High income	Female	1976	74.501
IRN	Iran, Islamic Rep.	Middle East & North Africa	Upper middle income	Female	1976	55.881
IRQ	Iraq	Middle East & North Africa	Upper middle income	Female	1976	61.345
ISL	Iceland	Europe & Central Asia	High income	Female	1976	80.24
ISR	Israel	Middle East & North Africa	High income	Female	1976	74.8
ITA	Italy	Europe & Central Asia	High income	Female	1976	76.27
JAM	Jamaica	Latin America & Caribbean	Upper middle income	Female	1976	71.68
JOR	Jordan	Middle East & North Africa	Lower middle income	Female	1976	65.445
JPN	Japan	East Asia & Pacific	High income	Female	1976	77.27
KAZ	Kazakhstan	Europe & Central Asia	Upper middle income	Female	1976	69.117
KEN	Kenya	Sub-Saharan Africa	Lower middle income	Female	1976	57.664
KGZ	Kyrgyz Republic	Europe & Central Asia	Lower middle income	Female	1976	66.113
KHM	Cambodia	East Asia & Pacific	Lower middle income	Female	1976	23.806
KIR	Kiribati	East Asia & Pacific	Lower middle income	Female	1976	58.62
KNA	St. Kitts and Nevis	Latin America & Caribbean	High income	Female	1976	
KOR	Korea, Rep.	East Asia & Pacific	High income	Female	1976	68.33
KWT	Kuwait	Middle East & North Africa	High income	Female	1976	69.963
LAC	Latin America & Caribbean (excluding high income)			Female	1976	65.318163086
LAO	Lao PDR	East Asia & Pacific	Lower middle income	Female	1976	49.279
LBN	Lebanon	Middle East & North Africa	Upper middle income	Female	1976	69.206
LBR	Liberia	Sub-Saharan Africa	Low income	Female	1976	45.34
LBY	Libya	Middle East & North Africa	Upper middle income	Female	1976	63.458
LCA	St. Lucia	Latin America & Caribbean	Upper middle income	Female	1976	69.976
LCN	Latin America & Caribbean			Female	1976	65.651119477
LDC	Least developed countries: UN classification			Female	1976	47.347277973
LIC	Low income			Female	1976	47.468592048
LIE	Liechtenstein	Europe & Central Asia	High income	Female	1976	
LKA	Sri Lanka	South Asia	Lower middle income	Female	1976	68.371
LMC	Lower middle income			Female	1976	54.9269259
LMY	Low & middle income			Female	1976	60.120655245
LSO	Lesotho	Sub-Saharan Africa	Lower middle income	Female	1976	52.957
LTE	Late-demographic dividend			Female	1976	67.048953112
LTU	Lithuania	Europe & Central Asia	High income	Female	1976	75.87
LUX	Luxembourg	Europe & Central Asia	High income	Female	1976	74.757
LVA	Latvia	Europe & Central Asia	High income	Female	1976	74.39
MAC	Macao SAR, China	East Asia & Pacific	High income	Female	1976	74.411
MAF	St. Martin (French part)	Latin America & Caribbean	High income	Female	1976	
MAR	Morocco	Middle East & North Africa	Lower middle income	Female	1976	55.994
MCO	Monaco	Europe & Central Asia	High income	Female	1976	
MDA	Moldova	Europe & Central Asia	Lower middle income	Female	1976	68.425
MDG	Madagascar	Sub-Saharan Africa	Low income	Female	1976	48.512
MDV	Maldives	South Asia	Upper middle income	Female	1976	48.476
MEA	Middle East & North Africa			Female	1976	58.021630562
MEX	Mexico	Latin America & Caribbean	Upper middle income	Female	1976	67.53
MHL	Marshall Islands	East Asia & Pacific	Upper middle income	Female	1976	
MIC	Middle income			Female	1976	61.102070974
MKD	Macedonia, FYR	Europe & Central Asia	Upper middle income	Female	1976	69.874
MLI	Mali	Sub-Saharan Africa	Low income	Female	1976	37.554
MLT	Malta	Middle East & North Africa	High income	Female	1976	74.571
MMR	Myanmar	East Asia & Pacific	Lower middle income	Female	1976	55.846
MNA	Middle East & North Africa (excluding high income)			Female	1976	57.290885135
MNE	Montenegro	Europe & Central Asia	Upper middle income	Female	1976	75.756
MNG	Mongolia	East Asia & Pacific	Lower middle income	Female	1976	59.245
MNP	Northern Mariana Islands	East Asia & Pacific	High income	Female	1976	
MOZ	Mozambique	Sub-Saharan Africa	Low income	Female	1976	43.397
MRT	Mauritania	Sub-Saharan Africa	Lower middle income	Female	1976	53.345
MUS	Mauritius	Sub-Saharan Africa	Upper middle income	Female	1976	68.798
MWI	Malawi	Sub-Saharan Africa	Low income	Female	1976	43.986
MYS	Malaysia	East Asia & Pacific	Upper middle income	Female	1976	68.184
NAC	North America			Female	1976	76.875743414
NAM	Namibia	Sub-Saharan Africa	Upper middle income	Female	1976	58.273
NCL	New Caledonia	East Asia & Pacific	High income	Female	1976	69
NER	Niger	Sub-Saharan Africa	Low income	Female	1976	37.789
NGA	Nigeria	Sub-Saharan Africa	Lower middle income	Female	1976	44.961
NIC	Nicaragua	Latin America & Caribbean	Lower middle income	Female	1976	59.085
NLD	Netherlands	Europe & Central Asia	High income	Female	1976	77.92
NOR	Norway	Europe & Central Asia	High income	Female	1976	78.21
NPL	Nepal	South Asia	Low income	Female	1976	44.278
NRU	Nauru	East Asia & Pacific	Upper middle income	Female	1976	
NZL	New Zealand	East Asia & Pacific	High income	Female	1976	75.7
OED	OECD members			Female	1976	74.671276714
OMN	Oman	Middle East & North Africa	High income	Female	1976	57.212
OSS	Other small states			Female	1976	59.505635215
PAK	Pakistan	South Asia	Lower middle income	Female	1976	55.856
PAN	Panama	Latin America & Caribbean	Upper middle income	Female	1976	70.651
PER	Peru	Latin America & Caribbean	Upper middle income	Female	1976	59.584
PHL	Philippines	East Asia & Pacific	Lower middle income	Female	1976	63.759
PLW	Palau	East Asia & Pacific	High income	Female	1976	
PNG	Papua New Guinea	East Asia & Pacific	Lower middle income	Female	1976	54.821
POL	Poland	Europe & Central Asia	High income	Female	1976	74.6
PRE	Pre-demographic dividend			Female	1976	47.313520763
PRI	Puerto Rico	Latin America & Caribbean	High income	Female	1976	76.684
PRK	Korea, Dem. People’s Rep.	East Asia & Pacific	Low income	Female	1976	67.046
PRT	Portugal	Europe & Central Asia	High income	Female	1976	72.6
PRY	Paraguay	Latin America & Caribbean	Upper middle income	Female	1976	68.56
PSE	West Bank and Gaza	Middle East & North Africa	Lower middle income	Female	1976	
PSS	Pacific island small states			Female	1976	62.098853346
PST	Post-demographic dividend			Female	1976	75.863066037
PYF	French Polynesia	East Asia & Pacific	High income	Female	1976	64.203
QAT	Qatar	Middle East & North Africa	High income	Female	1976	72.514
ROU	Romania	Europe & Central Asia	Upper middle income	Female	1976	72.06
RUS	Russian Federation	Europe & Central Asia	Upper middle income	Female	1976	73.05
RWA	Rwanda	Sub-Saharan Africa	Low income	Female	1976	46.847
SAS	South Asia			Female	1976	51.726619653
SAU	Saudi Arabia	Middle East & North Africa	High income	Female	1976	61.278
SDN	Sudan	Sub-Saharan Africa	Lower middle income	Female	1976	55.3
SEN	Senegal	Sub-Saharan Africa	Low income	Female	1976	45.761
SGP	Singapore	East Asia & Pacific	High income	Female	1976	73.85
SLB	Solomon Islands	East Asia & Pacific	Lower middle income	Female	1976	58.305
SLE	Sierra Leone	Sub-Saharan Africa	Low income	Female	1976	39.235
SLV	El Salvador	Latin America & Caribbean	Lower middle income	Female	1976	60.5
SMR	San Marino	Europe & Central Asia	High income	Female	1976	
SOM	Somalia	Sub-Saharan Africa	Low income	Female	1976	44.827
SRB	Serbia	Europe & Central Asia	Upper middle income	Female	1976	
SSA	Sub-Saharan Africa (excluding high income)			Female	1976	48.510531807
SSD	South Sudan	Sub-Saharan Africa	Low income	Female	1976	39.589
SSF	Sub-Saharan Africa			Female	1976	48.510531807
SST	Small states			Female	1976	62.387199708
STP	Sao Tome and Principe	Sub-Saharan Africa	Lower middle income	Female	1976	60.679
SUR	Suriname	Latin America & Caribbean	Upper middle income	Female	1976	67.335
SVK	Slovak Republic	Europe & Central Asia	High income	Female	1976	73.999
SVN	Slovenia	Europe & Central Asia	High income	Female	1976	74.2
SWE	Sweden	Europe & Central Asia	High income	Female	1976	77.94
SWZ	Swaziland	Sub-Saharan Africa	Lower middle income	Female	1976	53.556
SXM	Sint Maarten (Dutch part)	Latin America & Caribbean	High income	Female	1976	
SYC	Seychelles	Sub-Saharan Africa	High income	Female	1976	
SYR	Syrian Arab Republic	Middle East & North Africa	Lower middle income	Female	1976	64.595
TCA	Turks and Caicos Islands	Latin America & Caribbean	High income	Female	1976	
TCD	Chad	Sub-Saharan Africa	Low income	Female	1976	44.709
TEA	East Asia & Pacific (IDA & IBRD countries)			Female	1976	64.634539998
TEC	Europe & Central Asia (IDA & IBRD countries)			Female	1976	71.139523609
TGO	Togo	Sub-Saharan Africa	Low income	Female	1976	51.758
THA	Thailand	East Asia & Pacific	Upper middle income	Female	1976	65.345
TJK	Tajikistan	Europe & Central Asia	Lower middle income	Female	1976	63.988
TKM	Turkmenistan	Europe & Central Asia	Upper middle income	Female	1976	63.461
TLA	Latin America & the Caribbean (IDA & IBRD countries)			Female	1976	65.277630643
TLS	Timor-Leste	East Asia & Pacific	Lower middle income	Female	1976	34.857
TMN	Middle East & North Africa (IDA & IBRD countries)			Female	1976	57.290885135
TON	Tonga	East Asia & Pacific	Upper middle income	Female	1976	67.594
TSA	South Asia (IDA & IBRD)			Female	1976	51.726619653
TSS	Sub-Saharan Africa (IDA & IBRD countries)			Female	1976	48.510531807
TTO	Trinidad and Tobago	Latin America & Caribbean	High income	Female	1976	68.9
TUN	Tunisia	Middle East & North Africa	Lower middle income	Female	1976	58.814
TUR	Turkey	Europe & Central Asia	Upper middle income	Female	1976	59.231
TUV	Tuvalu	East Asia & Pacific	Upper middle income	Female	1976	
TZA	Tanzania	Sub-Saharan Africa	Low income	Female	1976	51.014
UGA	Uganda	Sub-Saharan Africa	Low income	Female	1976	50.889
UKR	Ukraine	Europe & Central Asia	Lower middle income	Female	1976	74.143
UMC	Upper middle income			Female	1976	66.316820646
URY	Uruguay	Latin America & Caribbean	High income	Female	1976	72.773
USA	United States	North America	High income	Female	1976	76.8
UZB	Uzbekistan	Europe & Central Asia	Lower middle income	Female	1976	67.167
VCT	St. Vincent and the Grenadines	Latin America & Caribbean	Upper middle income	Female	1976	68.596
VEN	Venezuela, RB	Latin America & Caribbean	Upper middle income	Female	1976	69.956
VGB	British Virgin Islands	Latin America & Caribbean	High income	Female	1976	
VIR	Virgin Islands (U.S.)	Latin America & Caribbean	High income	Female	1976	72.324
VNM	Vietnam	East Asia & Pacific	Lower middle income	Female	1976	68.005
VUT	Vanuatu	East Asia & Pacific	Lower middle income	Female	1976	57.818
WLD	World			Female	1976	63.575142527
WSM	Samoa	East Asia & Pacific	Upper middle income	Female	1976	61.35
XKX	Kosovo	Europe & Central Asia	Lower middle income	Female	1976	
YEM	Yemen, Rep.	Middle East & North Africa	Lower middle income	Female	1976	48.042
ZAF	South Africa	Sub-Saharan Africa	Upper middle income	Female	1976	60.819
ZMB	Zambia	Sub-Saharan Africa	Lower middle income	Female	1976	53.013
ZWE	Zimbabwe	Sub-Saharan Africa	Low income	Female	1976	58.931
ABW	Aruba	Latin America & Caribbean	High income	Total	1976	71.080829268
AFG	Afghanistan	South Asia	Low income	Total	1976	39.585390244
AGO	Angola	Sub-Saharan Africa	Lower middle income	Total	1976	39.441195122
ALB	Albania	Europe & Central Asia	Upper middle income	Total	1976	69.115512195
AND	Andorra	Europe & Central Asia	High income	Total	1976	
ARB	Arab World			Total	1976	56.03012295
ARE	United Arab Emirates	Middle East & North Africa	High income	Total	1976	65.968243902
ARG	Argentina	Latin America & Caribbean	Upper middle income	Total	1976	68.336707317
ARM	Armenia	Europe & Central Asia	Lower middle income	Total	1976	70.529414634
ASM	American Samoa	East Asia & Pacific	Upper middle income	Total	1976	
ATG	Antigua and Barbuda	Latin America & Caribbean	High income	Total	1976	67.433390244
AUS	Australia	East Asia & Pacific	High income	Total	1976	73.014634146
AUT	Austria	Europe & Central Asia	High income	Total	1976	71.565853659
AZE	Azerbaijan	Europe & Central Asia	Upper middle income	Total	1976	63.542512195
BDI	Burundi	Sub-Saharan Africa	Low income	Total	1976	45.653219512
BEL	Belgium	Europe & Central Asia	High income	Total	1976	72.119756098
BEN	Benin	Sub-Saharan Africa	Low income	Total	1976	45.345707317
BFA	Burkina Faso	Sub-Saharan Africa	Low income	Total	1976	42.313292683
BGD	Bangladesh	South Asia	Lower middle income	Total	1976	49.981243902
BGR	Bulgaria	Europe & Central Asia	Upper middle income	Total	1976	71.394878049
BHR	Bahrain	Middle East & North Africa	High income	Total	1976	67.84004878
BHS	Bahamas, The	Latin America & Caribbean	High income	Total	1976	67.476317073
BIH	Bosnia and Herzegovina	Europe & Central Asia	Upper middle income	Total	1976	69.116902439
BLR	Belarus	Europe & Central Asia	Upper middle income	Total	1976	70.015902439
BLZ	Belize	Latin America & Caribbean	Upper middle income	Total	1976	68.102097561
BMU	Bermuda	North America	High income	Total	1976	
BOL	Bolivia	Latin America & Caribbean	Lower middle income	Total	1976	48.171731707
BRA	Brazil	Latin America & Caribbean	Upper middle income	Total	1976	61.041073171
BRB	Barbados	Latin America & Caribbean	High income	Total	1976	67.362219512
BRN	Brunei Darussalam	East Asia & Pacific	High income	Total	1976	69.071243902
BTN	Bhutan	South Asia	Lower middle income	Total	1976	42.858634146
BWA	Botswana	Sub-Saharan Africa	Upper middle income	Total	1976	58.204317073
CAF	Central African Republic	Sub-Saharan Africa	Low income	Total	1976	46.610439024
CAN	Canada	North America	High income	Total	1976	73.856097561
CEB	Central Europe and the Baltics			Total	1976	70.319141106
CHE	Switzerland	Europe & Central Asia	High income	Total	1976	74.785365854
CHI	Channel Islands	Europe & Central Asia	High income	Total	1976	72.493902439
CHL	Chile	Latin America & Caribbean	High income	Total	1976	66.288634146
CHN	China	East Asia & Pacific	Upper middle income	Total	1976	64.606463415
CIV	Cote d'Ivoire	Sub-Saharan Africa	Lower middle income	Total	1976	48.424878049
CMR	Cameroon	Sub-Saharan Africa	Lower middle income	Total	1976	49.283853659
